Subject,Session,Folder,File
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-217_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-218_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-219_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-21_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-220_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-221_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-222_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-223_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-224_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-225_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-226_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-227_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-228_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-229_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-22_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-230_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-231_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-232_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-233_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-234_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-235_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-236_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-237_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-238_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-239_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-23_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-240_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-241_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-242_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-243_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-244_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-245_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-246_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-247_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-248_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-249_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-24_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-250_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-251_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-252_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-253_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-254_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-255_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-256_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-257_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-258_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-259_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-25_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-260_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-261_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-262_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-263_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-264_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-265_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-266_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-267_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-268_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-269_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-26_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-270_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-271_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-272_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-273_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-274_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-275_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-276_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-277_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-278_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-279_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-27_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-280_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-281_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-282_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-283_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-284_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-285_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-286_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-287_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-288_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-289_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-28_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-290_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-291_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-292_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-293_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-294_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-295_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-296_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-297_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-298_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-299_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-29_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-2_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-300_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-301_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-302_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-303_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-304_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-305_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-306_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-307_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-308_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-309_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-30_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-310_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-311_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-312_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-313_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-314_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-315_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-316_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-317_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-318_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-319_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-31_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-320_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-321_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-322_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-323_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-324_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-325_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-326_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-327_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-328_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-329_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-32_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-330_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-331_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-332_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-333_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-334_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-335_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-336_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-337_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-338_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-339_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-33_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-340_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-341_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-342_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-343_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-344_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-345_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-346_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-347_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-348_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-349_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-34_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-350_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-351_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-352_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-353_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-354_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-355_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-356_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-357_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-358_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-359_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-35_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-360_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-361_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-362_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-363_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-364_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-365_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-366_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-367_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-368_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-369_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-36_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-370_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-371_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-372_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-373_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-374_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-375_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-376_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-377_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-378_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-379_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-37_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-380_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-381_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-382_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-383_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-384_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-385_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-386_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-387_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-388_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-389_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-38_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-390_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-391_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-392_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-393_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-394_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-395_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-396_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-397_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-398_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-399_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-39_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-3_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-400_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-401_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-402_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-403_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-404_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-405_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-406_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-407_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-408_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-409_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-40_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-410_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-411_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-412_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-413_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-414_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-415_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-416_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-417_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-418_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-419_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-41_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-420_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-421_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-422_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-423_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-424_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-425_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-426_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-427_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-428_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-429_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-42_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-430_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-431_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-432_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-433_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-434_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-435_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-436_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-437_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-438_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-439_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-43_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-440_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-441_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-442_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-443_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-444_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-445_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-446_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-447_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-448_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-449_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-44_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-450_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-451_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-452_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-453_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-454_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-455_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-456_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-457_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-458_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-459_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-45_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-460_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-461_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-462_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-463_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-464_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-465_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-466_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-467_bold
sub-NN01303,ses-202302161,func,sub-NN01303_ses-202302161_task-rest_dir-AP_run-468_bold
